<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
YNDX,1,20160301,124700,980.0000000,980.0000000,980.0000000,980.0000000,1
YNDX,1,20160301,124800,981.0000000,981.0000000,981.0000000,981.0000000,14
YNDX,1,20160301,124900,981.5000000,981.5000000,981.5000000,981.5000000,1
YNDX,1,20160301,125000,981.0000000,981.0000000,981.0000000,981.0000000,50
YNDX,1,20160301,125200,980.5000000,980.5000000,980.5000000,980.5000000,4
YNDX,1,20160301,125400,979.5000000,979.5000000,979.5000000,979.5000000,6
YNDX,1,20160301,130000,980.0000000,980.0000000,980.0000000,980.0000000,8
YNDX,1,20160301,130300,980.5000000,980.5000000,980.5000000,980.5000000,9
YNDX,1,20160301,130400,980.5000000,980.5000000,980.5000000,980.5000000,54
YNDX,1,20160301,130500,980.5000000,981.0000000,980.5000000,981.0000000,20
YNDX,1,20160301,130700,981.0000000,981.0000000,981.0000000,981.0000000,2
YNDX,1,20160301,130900,980.0000000,980.0000000,980.0000000,980.0000000,35
YNDX,1,20160301,131300,980.0000000,980.0000000,980.0000000,980.0000000,9
YNDX,1,20160301,132300,980.0000000,980.0000000,980.0000000,980.0000000,4
YNDX,1,20160301,132600,980.5000000,980.5000000,980.5000000,980.5000000,2
YNDX,1,20160301,132700,980.5000000,981.0000000,980.5000000,981.0000000,300
YNDX,1,20160301,132900,981.0000000,981.0000000,981.0000000,981.0000000,50
YNDX,1,20160301,133000,981.0000000,981.0000000,981.0000000,981.0000000,105
YNDX,1,20160301,133100,981.0000000,981.0000000,981.0000000,981.0000000,175
YNDX,1,20160301,133300,981.0000000,981.0000000,981.0000000,981.0000000,1
YNDX,1,20160301,133400,981.0000000,981.0000000,981.0000000,981.0000000,50
YNDX,1,20160301,133500,981.0000000,981.0000000,981.0000000,981.0000000,150
YNDX,1,20160301,133600,980.5000000,980.5000000,980.5000000,980.5000000,33
YNDX,1,20160301,133800,981.0000000,981.0000000,980.0000000,980.0000000,44
YNDX,1,20160301,134000,981.0000000,981.0000000,981.0000000,981.0000000,3
YNDX,1,20160301,134200,981.0000000,981.0000000,981.0000000,981.0000000,20
YNDX,1,20160301,134300,981.0000000,981.0000000,981.0000000,981.0000000,50
YNDX,1,20160301,134400,980.0000000,980.0000000,980.0000000,980.0000000,50
YNDX,1,20160301,134600,981.0000000,981.0000000,981.0000000,981.0000000,2
YNDX,1,20160301,135100,981.0000000,981.0000000,981.0000000,981.0000000,30
YNDX,1,20160301,135300,981.0000000,981.5000000,981.0000000,981.5000000,20
YNDX,1,20160301,135600,981.0000000,981.0000000,981.0000000,981.0000000,10
YNDX,1,20160301,135900,981.0000000,981.0000000,981.0000000,981.0000000,12
YNDX,1,20160301,140300,981.0000000,981.0000000,981.0000000,981.0000000,5
YNDX,1,20160301,140500,981.5000000,981.5000000,981.5000000,981.5000000,1
YNDX,1,20160301,140600,981.0000000,981.0000000,981.0000000,981.0000000,3
YNDX,1,20160301,140900,981.5000000,981.5000000,981.5000000,981.5000000,217
YNDX,1,20160301,141000,981.0000000,981.0000000,980.0000000,981.0000000,416
